filename,cruise_name,cruise_number,chief_scientist,serial_number,deployment_platform_name,inst_type,instrument,instrument_model,instrument_offbottom_depth,mooring_number,program,project,sdn_instrument_id,station,latitude,longitude,time,depth,PRESPR01,PSLTZZ01,TEMPPR01,TEMPP901,SIGTEQ01,POTM_01
,,,,,,,,,,,,,,,degrees_north,degrees_east,UTC,m,,1e-3,degree_C,degree_C,kg/m**3,degree_C
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T18:00:00Z,41.0,41.14,30.2099,NaN,-0.4053,24.25535873681133,-0.40626994631020297
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T20:00:00Z,41.0,40.505,30.2055,NaN,-0.3917,24.251355881073096,-0.39265921680693705
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-29T22:00:00Z,41.0,40.182,30.2057,NaN,-0.3989,24.25175466569408,-0.3998489210373721
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T00:00:00Z,41.0,40.693,30.2048,NaN,-0.4007,24.25108730209263,-0.4016604773609786
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T02:00:00Z,41.0,41.164,30.2061,NaN,-0.4066,24.252331725509293,-0.40756975410249846
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T04:00:00Z,41.0,41.764,30.2032,NaN,-0.3793,24.249088375667498,-0.38029389607018554
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T06:00:00Z,41.0,41.53,30.2014,NaN,-0.38,24.247657504222616,-0.38098783625106114
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T08:00:00Z,41.0,41.418,30.1977,NaN,-0.3812,24.244708598254192,-0.382184399649362
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T10:00:00Z,41.0,41.333,30.2064,NaN,-0.3988,24.252317741188108,-0.39977665353136255
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T12:00:00Z,41.0,41.685,30.1898,NaN,-0.3926,24.238704470194307,-0.39358605917371386
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T14:00:00Z,41.0,42.006,30.2092,NaN,-0.4232,24.25537969820357,-0.4241840651429208
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T16:00:00Z,41.0,41.971,30.2101,NaN,-0.4279,24.256259816698275,-0.4288815728315658
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T18:00:00Z,41.0,41.637,30.1944,NaN,-0.4571,24.244517943666096,-0.4580617118882508
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T20:00:00Z,41.0,41.068,30.1437,NaN,-0.4392,24.20297956870445,-0.44015081987677374
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-04-30T22:00:00Z,41.0,40.408,30.1371,NaN,-0.4339,24.197476317948485,-0.4348366517362868
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T00:00:00Z,41.0,40.58,30.0735,NaN,-0.4223,24.14572221615026,-0.4232399126092554
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T02:00:00Z,41.0,40.97,30.0741,NaN,-0.3798,24.14482734919511,-0.38076442477147543
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T04:00:00Z,41.0,41.448,30.0773,NaN,-0.5014,24.151292771914314,-0.5023318735858866
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T06:00:00Z,41.0,41.672,30.0676,NaN,-0.3343,24.13807285296184,-0.3352973406325703
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T08:00:00Z,41.0,41.502,30.0461,NaN,-0.4241,24.12364556306602,-0.4250588128644453
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T10:00:00Z,41.0,41.302,30.0436,NaN,-0.3298,24.118541067619162,-0.3307880796182263
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T12:00:00Z,41.0,41.467,30.0512,NaN,-0.4073,24.127224929098475,-0.4082645080301575
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T14:00:00Z,41.0,41.822,30.054,NaN,-0.4075,24.129493496968507,-0.40847305875984036
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T16:00:00Z,41.0,41.939,30.0308,NaN,-0.385,24.11002385739971,-0.38598225277692055
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T18:00:00Z,41.0,41.705,30.0581,NaN,-0.4675,24.134718906371518,-0.4684486468022312
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T20:00:00Z,41.0,41.22,30.0594,NaN,-0.494,24.136597767863577,-0.4949279265451789
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-01T22:00:00Z,41.0,40.608,30.0665,NaN,-0.5239,24.143258502560457,-0.5248037874066954
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T00:00:00Z,41.0,40.489,30.0503,NaN,-0.4494,24.12784428960299,-0.45032634309728947
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T02:00:00Z,41.0,40.687,30.0467,NaN,-0.3966,24.12324294480186,-0.39754952966791796
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T04:00:00Z,41.0,41.067,30.0448,NaN,-0.3609,24.120541450645533,-0.3618712607003743
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T06:00:00Z,41.0,41.446,30.0387,NaN,-0.3342,24.114730925142794,-0.3351895968962309
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T08:00:00Z,41.0,41.349,30.0319,NaN,-0.112,24.101491580034235,-0.1130671100602305
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T10:00:00Z,41.0,41.111,30.0361,NaN,-0.1723,24.107052946119893,-0.17333953523366902
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T12:00:00Z,41.0,41.018,30.057,NaN,-0.302,24.12842701624095,-0.3029922120140454
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T14:00:00Z,41.0,41.295,30.0346,NaN,-0.3416,24.111665812500178,-0.34258292996359757
MCTD_SL2016001_2005_12982_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12982,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12982",SBE37-SM V3.1,6.000000,2005,'Strait of Canso Real Time Observatory Project',Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2005.0,45.650967,-61.425217,2017-05-02T16:00:00Z,41.0,41.662,30.0296,NaN,-0.3199,24.106905037244132,-0.32089934127953834
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T00:00:00Z,28.0,28.041,1.0E35,NaN,-0.8064,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T02:00:00Z,28.0,27.867,1.0E35,NaN,-0.8055,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T04:00:00Z,28.0,27.539,1.0E35,NaN,-0.8101,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T06:00:00Z,28.0,27.323,1.0E35,NaN,-0.9142,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T08:00:00Z,28.0,27.521,1.0E35,NaN,-0.9324,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T10:00:00Z,28.0,27.858,1.0E35,NaN,-0.8532,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T12:00:00Z,28.0,28.158,1.0E35,NaN,-0.838,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T14:00:00Z,28.0,28.027,1.0E35,NaN,-0.8369,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T16:00:00Z,28.0,27.593,1.0E35,NaN,-0.8397,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T18:00:00Z,28.0,27.278,1.0E35,NaN,-0.8759,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T20:00:00Z,28.0,27.443,1.0E35,NaN,-0.788,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-25T22:00:00Z,28.0,27.782,1.0E35,NaN,-0.7134,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T00:00:00Z,28.0,28.11,1.0E35,NaN,-0.754,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T02:00:00Z,28.0,28.072,1.0E35,NaN,-0.8282,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T04:00:00Z,28.0,27.757,1.0E35,NaN,-0.8832,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T06:00:00Z,28.0,27.43,1.0E35,NaN,-0.8347,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T08:00:00Z,28.0,27.481,1.0E35,NaN,-0.9026,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T10:00:00Z,28.0,27.81,1.0E35,NaN,-0.7182,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T12:00:00Z,28.0,28.041,1.0E35,NaN,-0.8091,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T14:00:00Z,28.0,28.076,1.0E35,NaN,-0.8013,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T16:00:00Z,28.0,27.584,1.0E35,NaN,-0.8188,NaN,NaN
MCTD_SL2016001_2006_12981_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12981,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12981",SBE37-SM V3.1,18.000000,2006,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2006.0,45.6508,-61.425717,2017-04-26T18:00:00Z,28.0,27.062,1.0E35,NaN,-0.8213,NaN,NaN
