project,platform_name,platform_id,chief_scientist,cruise_name,cruise_number,geographic_area,station,id,event_number,profile_direction,latitude,longitude,time,profile_start_time,profile_end_time,measurement_time,depth,PRESPR01,PSLTZZ01,PSALST01,TEMPPR01,CNDCST01,DOXYZZ01,DOXYZZ02,CPHLPR01,OPTCPS01,ScanNumber
,,,,,,,,,,,degrees_north,degrees_east,UTC,UTC,UTC,UTC,m,decibar,0.001,0.001,degree Celsius,S/m,ml/L,ml/L,mg/m^3,%,1.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,5.951547,6.0,32.0024,32.0024,9.8268,3.491212,6.61338,,0.2227,,2979.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,6.9434547,7.0,32.014,32.014,9.8211,3.491897,6.61043,,0.2177,,2996.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,7.9353576,8.0,32.028,32.028,9.8157,3.4928474,6.59882,,0.2163,,3004.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,8.927256,9.0,32.0479,32.0479,9.8159,3.4948597,6.58824,,0.2057,,3016.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,9.919149,10.0,32.0671,32.0671,9.8183,3.4969919,6.57389,,0.2011,,3034.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,10.911037,11.0,32.0755,32.0755,9.8196,3.497968,6.57387,,0.201,,3046.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,11.902921,12.0,32.0821,32.0821,9.8276,3.4993722,6.56523,,0.2005,,3057.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,12.8948,13.0,32.0828,32.0828,9.8285,3.4995522,6.56779,,0.2038,,3072.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,31.739582,32.0,32.1158,32.1158,9.8186,3.5027418,6.57651,,0.1864,,3340.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,13.886674,14.0,32.0824,32.0824,9.8286,3.499565,6.56708,,0.1915,,3089.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,15.870407,16.0,32.0828,32.0828,9.8295,3.499766,6.56885,,0.1921,,3116.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,16.862267,17.0,32.0844,32.0844,9.8307,3.50007,6.56956,,0.2002,,3131.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,18.845972,19.0,32.1028,32.1028,9.8267,3.50162,6.57146,,0.1846,,3156.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,19.837816,20.0,32.1102,32.1102,9.8238,3.5021338,6.57623,,0.1834,,3174.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,20.829657,21.0,32.1119,32.1119,9.8229,3.502271,6.5837,,0.1769,,3188.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,21.821493,22.0,32.1126,32.1126,9.8224,3.5023308,6.5785,,0.1757,,3199.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,22.813322,23.0,32.1134,32.1134,9.822,3.502412,6.57799,,0.1688,,3216.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,23.80515,24.0,32.1149,32.1149,9.8207,3.5024934,6.57596,,0.1679,,3230.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,24.79697,25.0,32.116,32.116,9.8192,3.5025105,6.57961,,0.1747,,3242.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,25.788786,26.0,32.1152,32.1152,9.8201,3.5025578,6.58049,,0.1837,,3256.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,26.780598,27.0,32.1145,32.1145,9.8215,3.5026476,6.57917,,0.1677,,3270.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,27.772404,28.0,32.1167,32.1167,9.8198,3.5027633,6.57534,,0.1785,,3284.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,28.764206,29.0,32.1165,32.1165,9.8193,3.5027375,6.57551,,0.1967,,3295.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,29.756002,30.0,32.1163,32.1163,9.8196,3.502793,6.57443,,0.1767,,3310.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_DN,31.0,downward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,14.878543,15.0,32.0828,32.0828,9.8288,3.4996676,6.568,,0.1852,,3101.0
,,,Mike Power,Bay of Fundy,VIC2009057,,,CTD_VIC2009057_031_012_UP,31.0,upward,44.4005,-66.13,2009-11-01T09:58:32Z,2009-11-01T09:58:32Z,,,0.99193656,1.0,32.0032,32.0032,9.8289,3.4912634,6.56576,,0.2077,,3725.0
